FRAUD,FRAUD_SCORE
NO,18.21292616738591
NO,1.7232303068211507
NO,5.575485070501715
NO,13.663806757318564
NO,10.508012690417663
NO,11.855083073953224
NO,8.982653580851547
NO,16.703156695411828
YES,98.75353502184724
NO,8.92193162998671
NO,26.628533385794487
NO,4.968718105406666
NO,12.039596282898865
NO,33.419333419888176
NO,12.709404714741169
NO,0.518370130230716
NO,4.259649825395813
NO,6.644098606023082
NO,13.925431373639734
NO,8.862000582978698
NO,23.475861016247453
NO,16.9450708384945
NO,4.448703116980422
NO,36.26536392702255
NO,5.585813303769057
NO,20.908270658073707
NO,1.3775351029791227
NO,7.976674458348317
NO,28.027419393752
NO,15.284126667839866
NO,1.0426939609885222
NO,32.487846265459304
NO,24.120795018905312
NO,4.6776805284763725
NO,12.032470644284588
NO,13.348406067191776
NO,5.1954907238891055
NO,5.406721505128229
NO,20.076653970677736
NO,1.7948637583565952
NO,0.0584572126575201
NO,34.24102883715372
NO,5.685157550620531
NO,29.9603653640591
NO,6.091863312403022
NO,6.31391422590921
NO,0.2129238136367659
NO,14.31508599214828
NO,8.44283632652066
NO,5.782630096194953
NO,4.358118693965431
NO,23.56508348697783
NO,8.279388302865037
NO,36.72700241334046
NO,17.82261680982764
NO,16.40456950564254
NO,16.38851845607499
NO,14.984096212407628
NO,2.32673612593943
NO,13.062396632934332
NO,4.1586081638611425
NO,2.82748410166165
NO,15.539450779322172
NO,1.3385193155561552
NO,31.458401918337685
YES,98.83807137969646
NO,8.754046905151894
NO,8.679932038786808
NO,13.339925886734036
NO,3.2623847416069367
NO,6.8322235655256245
NO,17.187322601092838
NO,9.46778005213228
NO,92.69097439347824
NO,0.0315585485176043
NO,10.61177413974239
NO,10.435790845390134
NO,2.8690697617685865
YES,90.35645097513924
NO,3.4307658320998273
NO,14.337721300152918
NO,3.6955404678335513
NO,28.722677695528777
NO,18.16816546718436
NO,26.72824550998179
NO,6.64255029651946
NO,7.664556208911218
NO,4.115370335144844
NO,4.8532439744681515
NO,12.830542155343046
NO,2.2305365980894667
NO,6.493375848752395
NO,6.305128873912135
NO,18.92368485056287
NO,2.199623484692576
NO,2.748907408376877
NO,2.651828650096111
NO,22.861586869341338
NO,21.51525494076214
NO,20.0285405842064
NO,1.2555387668070483
NO,20.068253389299993
NO,11.588912510940926
YES,99.44302546381644
NO,27.491053024388727
NO,23.207984206733144
NO,7.406363631658913
NO,1.346981804025692
NO,14.296914904792878
YES,75.947712812802
NO,24.3117281339779
NO,0.5110762017628308
NO,12.02617014412114
NO,29.235003692466883
NO,25.54080351685861
NO,11.76284899006472
NO,6.3764536009246475
NO,4.257954500427564
NO,0.4865796284960371
NO,3.0416692485360617
NO,3.2599669546269707
NO,15.677880012747329
NO,32.625862291336546
NO,33.08393732716739
NO,0.8286109892939276
NO,3.666725217631077
NO,19.151586791933777
NO,11.992327683181909
NO,12.18759004670386
NO,5.30895437113681
NO,24.567702978916092
NO,12.701094785206651
NO,5.830225116965449
NO,10.793792069337854
NO,17.15217994388654
NO,24.040324194431303
NO,0.54446141300125
NO,16.685231234594916
NO,1.7727800942662904
NO,10.030549818758471
NO,3.789449338491655
NO,8.542181095427473
NO,8.766135032823724
NO,26.58270899873223
NO,12.3991148887753
NO,5.7376060190362
NO,12.48361633015152
NO,0.8908461708906018
NO,9.576968868914705
NO,2.1211913560482927
NO,6.210927944303486
NO,14.631361408673325
NO,23.507897017510103
NO,30.3594586749133
NO,17.442853508349195
NO,6.195663376482463
NO,4.12932262909192
NO,3.691546426422982
YES,96.43635389207208
NO,3.5188797731667636
NO,28.02425188047969
NO,12.577412372287906
NO,19.761534267216753
NO,26.079740583105902
NO,13.368001683361886
NO,32.796468457186634
NO,11.833043686075342
NO,1.619734888547545
NO,7.417472607618699
NO,34.53417230272926
NO,22.46326366514703
NO,28.955036558866873
NO,4.010902120812951
NO,14.932808901444035
NO,17.39560861675598
NO,15.963153779052888
NO,1.3540953220549945
NO,19.661703355876764
NO,35.89642331092737
NO,29.07290915173555
NO,74.52809742450525
NO,7.834550075731688
NO,17.702789254455165
NO,13.320548537332192
NO,12.363628029755011
NO,32.75390270874646
NO,33.14904337695871
NO,4.229128616140528
NO,7.680547870625084
NO,23.091858145673974
NO,19.86912168390267
NO,7.243032144247929
NO,17.401804083565803
NO,29.53937320493464
NO,28.28669234554144
NO,10.986838254617112
NO,31.470688158955667
NO,14.549438638586816
NO,13.003896057291444
NO,20.519589216902215
NO,17.843999575071827
NO,12.010535948080584
NO,24.779021043098215
NO,5.80019749273365
NO,13.20979194720717
NO,29.221508064189628
NO,5.073069120189935
NO,16.811359767438244
YES,89.13798324206446
NO,2.9973379300583822
NO,89.66577894886792
YES,95.22047498288038
NO,5.028332036218053
NO,7.827399692935749
NO,16.731374934336117
NO,6.337836463151589
NO,22.928879761430856
NO,14.584546012392678
NO,27.941202988594615
NO,13.669400000435036
NO,34.35169469856736
NO,1.8481139282611745
NO,8.761139331314535
NO,26.27559975970138
NO,22.431483753907067
NO,35.33666892781996
NO,21.62073762850806
NO,13.354078724296649
NO,23.813916162649168
NO,21.727528926748544
NO,34.928111073655444
YES,94.0734098732436
NO,5.139291712538694
NO,9.992547008206628
NO,3.944604091543485
NO,32.29054055710939
NO,10.263734269780027
NO,4.050793081291813
NO,31.26301071862717
NO,1.4458274414261858
NO,9.879996333136392
NO,13.009732467027016
NO,25.993686867670544
NO,25.686681235712044
NO,6.6617037327846615
NO,17.859439870684096
NO,16.202498879052627
NO,3.7498549790115647
NO,13.013108783921252
NO,7.417294232034748
NO,2.3637547598591495
NO,13.523644771369671
NO,24.993831054244673
NO,19.412520625538026
NO,29.975605165540657
NO,17.392986532003587
NO,14.994777880416317
NO,0.5756880523000212
NO,10.782336928602216
YES,87.34085812393045
NO,12.50026405025712
NO,0.1579379031853985
NO,10.616131896536684
NO,1.5246596379531612
NO,26.369879297650524
NO,3.740912092220716
NO,16.225624829710213
NO,33.82383768332463
NO,16.5451865269428
NO,17.385807554479214
NO,1.6284395284753153
NO,3.4255545660308364
NO,22.434952589936863
NO,5.011302194680995
NO,16.456806979895816
NO,10.451287962479553
NO,0.7395591256763567
NO,11.340081860003233
NO,12.946504676338
NO,10.76005634014926
NO,18.88302528748965
NO,3.240330776734306
NO,19.674857003654964
NO,2.9634041416519272
NO,11.640413749496926
NO,14.065431263418066
NO,10.74912714645231
NO,7.0571359626893955
NO,4.162471529356717
NO,10.0413340098751
NO,16.55582419140132
NO,33.120775592919514
NO,31.37437139347394
NO,1.352567508222258
NO,21.32724512729386
NO,4.0428624116893035
NO,13.407208850862396
NO,14.874121429789792
NO,1.5391213317967487
YES,93.89127554226258
NO,3.0256884853418176
NO,9.367167434998215
NO,7.0463861148099385
NO,1.806068394854074
NO,2.292246473864578
NO,13.22234195146629
NO,26.419760913793095
NO,0.6551682855813403
NO,16.85110578478816
NO,17.090032016395643
NO,0.7957049122679504
NO,11.558049168634149
NO,30.55563335970893
NO,30.458560670058223
NO,0.5209798867146436
NO,23.96121017640684
YES,84.82010573519666
NO,19.704888690332957
NO,11.525459621515145
NO,9.719568340187202
NO,12.55208743938817
NO,10.706239889833672
NO,20.027189758495116
NO,5.73903669275341
NO,3.0892067587691123
NO,12.321387803269166
NO,30.18104788078274
NO,4.350208856099157
NO,90.93682277475703
NO,0.9846717309556569
NO,9.082234210636011
NO,5.472228104257932
NO,29.6145189880433
NO,2.308746283463545
NO,11.543652709400472
YES,98.89582260478328
NO,24.895875551667785
NO,9.547014944400026
NO,21.86507943669457
NO,0.4817343038680028
NO,22.619325431820265
NO,6.46252348912676
NO,1.5348210315058393
NO,27.970827274988647
NO,3.3297650940293084
NO,13.09867849453257
NO,20.302752401765023
NO,1.5525379252625076
NO,2.739113687149974
NO,12.026126066264968
NO,1.4746466875302469
NO,14.133813551762826
NO,26.07233195810452
NO,18.20758980308103
NO,6.248947290163505
NO,7.935804229465547
NO,17.679209874088407
NO,17.82995696218531
NO,15.24052600071918
NO,13.347221739239275
YES,99.93439804536612
NO,13.843800476996904
NO,3.221204263321023
NO,20.06150829563435
NO,17.026818906161733
NO,27.061113045533457
NO,9.790013322590896
NO,29.89338148508972
NO,19.92436662764552
NO,0.0372036007000334
NO,31.86818451643948
NO,22.877542270436955
YES,91.50641725792588
NO,0.0151282653375587
YES,98.59093083667612
NO,8.249283057059738
NO,14.279694013673094
NO,1.4325001923163272
NO,15.352044633333238
NO,22.124976393181164
YES,94.5688411352107
YES,61.16672534184837
NO,11.101551493370568
NO,0.2231166499073919
NO,20.89236718494131
NO,5.754760264153277
YES,86.91689988636344
NO,85.32434160148273
NO,5.873292739451559
NO,0.4905051416213149
NO,6.280998473214554
NO,4.780586000617365
NO,2.5069223181057714
NO,3.018537243852279
NO,96.31602411742246
NO,1.0763514330135358
NO,6.496952114486936
NO,7.266516646273095
YES,90.47094467266896
NO,7.465734692805789
NO,0.8659656856048458
NO,7.163669543874665
NO,22.48920189865388
NO,18.28759658015271
NO,13.414872218309227
NO,1.594548170833244
NO,9.723930980296045
NO,15.253931961735354
NO,22.725236739938776
NO,5.700309722225846
NO,17.385405599363683
NO,29.51002532791341
NO,1.4872517391694915
NO,17.188519032197277
YES,87.55317382683927
YES,98.8061852708742
NO,4.635011401169044
NO,0.4844904966654736
NO,17.497430329782368
NO,24.03990776623196
NO,17.859738793903894
NO,17.876671375475226
NO,2.49725606589077
NO,5.798832478832142
NO,13.214074668287797
NO,16.484479573131132
NO,21.320701367006023
NO,17.585099100751147
NO,7.435118033856586
NO,18.81439046794111
NO,10.759283865285362
NO,20.30661575949996
NO,1.3516838745884474
NO,4.877530565575853
NO,14.910042310160348
NO,26.700362667334137
NO,4.84226575853209
NO,5.644885350592272
NO,6.662901880270416
NO,23.295761500273997
NO,18.55307834659048
NO,17.517520717436142
NO,12.44213758411491
NO,16.974449093227925
NO,19.22736465759209
NO,22.613351589560978
NO,4.604645631443046
NO,4.550057972650646
NO,23.08033518547108
NO,4.948786312745856
NO,4.677946571796515
NO,1.3409169225649595
NO,2.873128693775007
NO,13.847804068948726
NO,12.219041686078798
NO,28.708691748010125
NO,14.29050334418996
NO,5.900129853439901
NO,26.525928396381047
NO,14.524699818804525
NO,0.5375042465706497
NO,18.490133684858648
NO,16.985470377340693
NO,0.5317426118027875
NO,10.61136576826353
NO,9.453648920832572
NO,21.812693513918532
NO,8.851146598125387
NO,15.50261685989263
NO,0.2280273469172787
NO,4.673139143119492
NO,29.510426913287567
NO,35.415893234884514
NO,15.120997455524916
NO,8.96788350257273
NO,27.79845366639618
NO,7.727377147121687
NO,19.90798578794307
NO,14.57641277245061
NO,25.717211918020876
NO,24.500797635451526
NO,12.711271238256725
NO,23.54651033921516
NO,21.253063008829812
NO,10.344300730516633
NO,5.905178382605987
NO,9.485621592415065
NO,3.1608008376239107
NO,21.427063941266127
NO,18.430417662026432
NO,3.434127992465643
NO,3.123735351997306
NO,1.4561334234210612
NO,5.141942290342733
NO,3.721191966577513
YES,98.95028637618763
YES,88.48435441307663
NO,11.00087397132324
NO,4.983678312382832
NO,18.10513153107194
NO,29.679063326389695
YES,90.71422460068136
NO,13.1397009060926
NO,3.0540637180466397
NO,2.0243603391546716
NO,0.2294624995603144
NO,6.997267987575634
NO,16.834296702291475
NO,23.19944090802439
NO,29.222803223106784
NO,32.94816689414838
NO,14.735422436072572
NO,39.455855212880834
NO,23.243393553593855
NO,12.09232226870884
NO,14.727142882023545
NO,5.004488427219528
NO,7.451955228848104
NO,18.645821492789565
NO,31.066280222999172
NO,29.899361170565225
YES,99.76899801700952
NO,0.1462175015301308
NO,13.73231784609275
NO,0.9909005131407488
NO,15.573040752248666
NO,0.5870201553799244
NO,27.999815474037263
NO,16.67274457882671
NO,7.144012030684678
NO,23.798753140341937
NO,21.518663534883828
NO,28.29565438690048
NO,9.345656849362552
NO,18.156922194953896
YES,99.3018229645587
NO,21.79847154648426
NO,8.499678791170309
NO,0.1077919629386255
NO,1.0671850487506869
NO,10.05717884615393
NO,20.41152358312484
NO,10.399297336894946
NO,33.52374430426552
NO,11.83770467672636
NO,19.41060981588152
NO,4.501855715528032
NO,18.00956426342906
NO,17.487314354915252
NO,5.876246444540463
NO,10.375108326461884
NO,26.552980881211727
NO,98.21360019829211
NO,17.519611102788595
NO,21.26805180048595
NO,12.929280034485268
NO,4.41756832629169
NO,12.17886473678891
NO,23.904135654921586
NO,8.767677636451339
NO,4.437881457641759
NO,6.879330113774049
NO,0.0921601253295895
NO,6.671037096052409
NO,30.904952171871273
NO,6.196138274477361
NO,5.94229324971967
NO,2.669333783209256
NO,20.39287288158183
NO,25.730809192879196
NO,11.53796144820619
NO,2.620869375782572
NO,11.719604889268266
NO,92.50898311507196
NO,26.9548649491233
NO,10.449980582176025
NO,15.267720263590212
NO,7.597729457735813
NO,30.421284894593754
NO,18.38004519854576
NO,16.89145361420585
NO,3.197690417138867
NO,10.449979268570267
NO,10.79785971417724
NO,18.5301907708621
NO,8.514086484322728
NO,16.77026697655752
NO,10.529816147378863
NO,7.5865418493084045
NO,2.4095916303560214
NO,16.478815617636688
NO,16.320055878593678
NO,8.357166530231936
NO,20.01570395646664
NO,7.4534490588478866
NO,17.171710439370095
NO,10.168108784214796
NO,19.036107653155508
YES,96.56562112900002
NO,6.38072017118798
NO,1.6670980597478748
NO,14.920648477018744
NO,16.98348992318192
NO,10.892218644597126
NO,1.1662655192701306
NO,7.7627560048991295
NO,11.63449466878722
NO,14.730530080810878
NO,24.946660556811196
NO,8.970983525708675
NO,12.10970139123826
NO,21.566433438944284
NO,16.75491408273778
NO,7.208583148132749
NO,22.97590967516367
NO,0.9251970662733248
NO,0.1489608341846348
NO,0.2435949960028216
NO,19.603977961464068
NO,14.841666995259155
NO,15.788600750485593
NO,16.0662601522167
NO,10.958378069672149
NO,12.442301269995076
NO,11.614686532801322
NO,15.315714284271806
NO,9.86580659114014
NO,20.983535977119473
NO,34.41950908226111
NO,15.932373894299417
NO,25.15281442090962
NO,5.231243300100373
NO,94.06020045932988
NO,11.623251613659534
NO,8.470513145064416
NO,4.567887893247205
NO,26.761385538874222
NO,13.210940607717149
NO,30.005985847234875
NO,10.812855898940782
NO,8.50863954622032
NO,6.127878031422585
NO,20.39910797586637
NO,11.194203747996225
NO,11.062087872930706
NO,14.268599516770216
NO,16.796283790624283
NO,30.2437089398027
NO,17.79264429510133
NO,15.259282029435305
NO,11.104133933812715
NO,20.345297685428992
NO,4.162490295636903
NO,95.98056458385685
NO,3.138778885841343
NO,5.349073855032014
NO,9.869211658821971
NO,20.715348881190092
NO,19.68707498059597
NO,9.38387469230885
NO,6.478767314017178
NO,6.920540486041231
NO,21.657782925898932
YES,78.6055139747543
NO,11.27308635521429
NO,20.854942161877027
NO,6.973448784134333
NO,0.6816006691596123
NO,36.42436599729877
NO,14.552947698697231
NO,19.72674327344364
NO,16.436827013225027
NO,25.498060947506463
NO,93.8680795794019
NO,1.9277113306364269
NO,13.096419950750098
NO,96.53694676292942
NO,11.922265380258622
NO,22.78673070477295
NO,5.332994013074799
NO,97.3264104588554
NO,1.8917071692914191
NO,20.388818420104013
NO,3.39599886426627
NO,5.812145551344035
NO,17.766267665773956
NO,8.94033084174031
NO,7.433256016626095
NO,30.63570611996838
NO,8.278713750363488
YES,99.4882586306886
NO,17.984860706284888
NO,30.079715222927632
NO,13.228130551123016
NO,31.920968166379737
NO,2.1218747924700208
NO,31.472541982731265
NO,12.154278070632422
NO,17.08694368172927
YES,88.87639159623805
NO,0.5552049359514267
NO,8.06369773127283
NO,7.892343151555748
NO,3.540812504253079
NO,10.82448700144356
NO,6.93574469620033
NO,1.401769632608194
NO,22.40172824197496
NO,21.23260590784609
NO,15.398816354545868
NO,8.604669059155372
NO,23.71628796632884
NO,1.6194252786076202
NO,4.787640848451778
NO,16.83745864133308
NO,3.1922796272278378
NO,2.916899444325937
NO,9.249867872493208
NO,14.186691036022276
NO,22.06788904581298
NO,99.22233083429852
NO,19.444549070877297
NO,9.884242401155378
NO,25.560366022523382
NO,11.153686841178814
YES,86.96373124854964
NO,9.192216720839427
NO,22.94837193764654
NO,18.007459471106426
NO,2.5547758309664266
YES,94.47977170589677
NO,11.506172579727284
NO,25.63876965631287
NO,17.536374931962303
NO,16.34796880398374
NO,6.231041790403291
NO,5.707385677942105
NO,19.244233965419355
NO,15.99867632649537
YES,95.13222555811102
NO,4.892223174953057
NO,20.19034111568507
NO,8.70047310167126
NO,21.39535576927097
NO,5.721481237905682
NO,1.684904839528952
NO,0.1068497205708763
NO,16.666368838637514
NO,21.049131069373782
NO,22.527829901762292
NO,11.692638186822595
NO,26.989009292200706
NO,26.802926923750693
NO,30.6967296232556
NO,1.3072728508751963
NO,9.862175760222488
NO,14.02130479629579
NO,0.7416912131104632
NO,31.847335935263526
NO,22.837631133828875
NO,18.980508063179
NO,18.322671622751617
NO,13.524669289030742
NO,13.455262036880711
NO,3.70642607668362
NO,5.007843855201473
NO,27.78121506596864
NO,36.59974805299369
NO,5.113197776862943
NO,8.479964796334462
NO,20.118097913806334
NO,0.4685644434582912
NO,26.648665854357997
NO,31.77633866759904
NO,6.659323071455913
NO,6.134575372293142
NO,15.67393069118478
NO,29.536364396371688
NO,15.0002392972157
NO,27.807316756491517
NO,8.461059845693375
NO,1.9238145826047757
NO,4.292700661504708
NO,10.986658822433917
NO,3.61318858041816
NO,24.674799944774275
NO,22.97890507077815
NO,26.439441690396933
NO,4.218872239686763
NO,6.345750849958592
NO,16.738111940101774
NO,13.35421034354384
NO,10.4862091598622
NO,21.32488050887489
NO,3.150578273301075
NO,19.079956314135472
NO,11.249095038954897
NO,23.966580790158783
NO,9.191656526555605
NO,19.043397786525635
NO,10.675184884524793
NO,0.7333562508765051
NO,0.8380006700136445
NO,23.002510206755268
YES,70.60253087185308
NO,1.7179140146034149
NO,20.599253403011485
NO,5.811820275852182
NO,18.796624502249635
NO,4.325846318011039
NO,8.451699102636809
NO,10.207099891278604
NO,4.397844307012056
NO,0.1083279108460019
NO,98.38800678952742
NO,11.780511605692514
NO,12.315523183939806
NO,23.8207546485773
NO,5.086405462446979
NO,6.648140547691989
NO,7.702750660201948
NO,12.0821026116496
NO,3.2437503070893197
NO,5.106574313169397
NO,4.0498815652521465
NO,6.102952724651538
NO,12.528661264161178
NO,0.1799610673990442
NO,36.498584285746254
NO,1.1530445855356968
NO,5.072010066225165
NO,10.56645647451704
NO,1.6646941718000026
NO,9.713978934195689
NO,31.501744820617027
NO,17.42772268122203
NO,16.909528182094327
NO,8.308814155839094
NO,13.002284694058206
NO,21.573425046258517
NO,6.360521067194575
NO,0.7660178571244486
NO,26.58596710403554
NO,12.351646705556574
NO,7.1763614514038085
NO,8.437901211725054
NO,13.86593930883535
NO,25.517688855936203
YES,93.21545747082644
NO,4.100295655512506
NO,21.664842540897595
NO,2.7846506857209716
NO,28.695491240661777
NO,17.69197384997146
NO,0.6672388933296701
NO,28.07610987125965
NO,14.366733688951632
NO,9.978243713402534
NO,15.684526524352949
NO,0.925239677045446
NO,4.43165500554292
NO,6.213530320451815
NO,1.839149094098361
NO,29.952703810562312
NO,15.457111568404596
NO,10.577920902884689
NO,30.691277035089687
NO,14.825968870373565
NO,24.14400629342651
NO,5.341395424688246
NO,8.708677047508177
NO,7.125467192105096
NO,10.019607356420895
NO,2.9551335276127393
NO,12.746402373171028
NO,17.906653716918882
NO,14.954834679266384
NO,3.189667648447792
NO,6.635203363671005
NO,1.063788186107507
NO,10.249454076843136
NO,19.01347550606547
NO,21.988981447649753
NO,0.1627372459162555
NO,3.3645251021912284
NO,27.86439715541594
NO,16.260208568002
NO,31.653717905575377
NO,5.24719498603472
NO,7.637561291982612
NO,11.624494041065851
NO,8.601748370606405
NO,31.876671280018765
NO,12.947205361285764
NO,3.0283621822490634
NO,2.12471413247648
NO,11.502221264937456
NO,17.656709294682727
NO,20.404389177482017
NO,4.163785539940274
NO,7.699634255619502
NO,31.372952851812663
NO,21.660651076200928
NO,1.364283471466274
YES,82.89117850287815
NO,10.136479972381672
NO,6.205594822237791
NO,10.085801664796028
NO,20.37837325426363
NO,21.21730006120023
NO,8.881036685865947
NO,11.618625457097409
NO,28.444613598916177
YES,97.72646471481328
NO,1.407475477934914
NO,98.86263082516092
NO,0.7147371087939103
YES,97.24965748569264
NO,18.669697006904205
NO,15.527187127691157
NO,7.164666990185436
NO,11.780756399097802
NO,10.633797752780715
NO,14.893588677138991
NO,1.4026410372445397
NO,10.435655388839985
NO,21.657842149744777
NO,5.375023935057692
NO,9.577979144295591
NO,7.748149348442848
NO,12.425637670724251
NO,22.30741093348048
NO,3.738128345577561
NO,22.309818462753807
NO,7.722858191845212
NO,35.157165898007634
NO,14.893132090957408
NO,14.080110550909875
NO,19.65767840267667
NO,15.947307250471816
NO,13.45364661926678
NO,18.58298915281171
NO,7.984257353063496
NO,6.166673240701365
NO,17.702187239372538
NO,11.481429322912254
NO,14.500522072183488
NO,10.557852768513134
NO,12.299633193226216
NO,2.9971093092504013
NO,9.268664139173303
NO,4.795930318161508
YES,95.52990271770122
NO,17.286374489003965
NO,19.15563935954567
NO,7.899124296199604
NO,18.965241932696493
NO,7.763710538238473
NO,26.636222294141664
NO,13.6655045466549
NO,9.827772574769403
NO,17.74287781528201
NO,24.63664536095877
NO,0.8967269032629985
NO,14.66763239892596
NO,25.462662946298433
NO,20.798452306051587
NO,26.295199923433884
NO,22.36604971566395
NO,3.013838826211729
NO,5.091641477031462
NO,14.204566344060137
NO,1.8567184213952568
NO,8.110581840843265
NO,9.20228588264681
NO,0.3450151628977145
NO,6.536199206274996
NO,13.415443833145616
NO,0.0443512982717591
NO,1.3534223886094698
NO,2.36333671715072
NO,23.045626929226867
NO,11.831969813397675
NO,16.219054617184295
NO,22.635455734670906
NO,28.80055868037612
NO,1.0064277459244837
YES,99.00771948557278
NO,6.863810380221835
NO,35.9807770794669
NO,15.133208615866458
NO,15.987327429362251
NO,10.81690521581761
NO,27.0410482732597
NO,28.55642278274591
NO,19.402268854308907
NO,6.727902181866707
NO,19.160322616422945
NO,7.40113841658923
NO,21.69335515153993
NO,26.28687747357859
NO,6.195071550709241
NO,19.55907916815643
NO,15.153126997482488
NO,10.704799485895103
NO,6.480450277166487
NO,0.1903071918659296
NO,25.495602907161473
NO,26.36169118848743
NO,18.26907633641162
NO,5.6518966035456355
NO,3.475238084381628
NO,23.239022029693565
NO,15.649985044924922
NO,7.964873848109287
NO,19.8868861714432
NO,15.700159954574334
YES,91.02457771938782
NO,20.116671275751543
NO,9.670795086120837
NO,21.151142155289342
NO,6.228492137998469
NO,4.813716225488504
NO,3.000130401893963
NO,18.70836297055789
NO,25.763647514642145
NO,4.883268643603822
NO,17.48252373350306
NO,1.2176773241440089
NO,23.392774382501624
NO,18.088406005698623
NO,22.38112972970333
NO,7.374294532785319
NO,18.87685170826081
NO,2.801397755798345
NO,27.38596135811637
NO,0.9926535474966802
NO,12.797877989941114
NO,9.086459118505624
NO,17.318568951042586
NO,1.2884871680412835
NO,11.737512304238258
NO,30.060515999505956
NO,0.7923176808552714
NO,33.16626332230288
NO,5.157559870074856
NO,12.513602357479336
NO,11.66258321827109
NO,17.92105705141882
NO,3.5515735950512006
NO,11.138396302581198
NO,12.007997159925011
NO,6.654148541007472
NO,21.268208782737336
NO,2.8578963596153946
NO,0.7365225809169395
NO,10.090265971390767
NO,12.896096548798688
NO,5.626694612952255
NO,11.72789727273061
NO,10.216684073838426
NO,12.99295915407568
NO,3.107266220440567
NO,17.29368744369843
NO,20.659015155346523
YES,5.599321961818614
NO,4.726284232416664
YES,95.72947427783586
NO,9.87122798040564
NO,22.98961980146187
NO,0.1139088747631957
NO,9.690523097653225
NO,2.996310110008168
NO,36.5740773185624
NO,2.741531301411487
NO,15.502905886469236
NO,11.824724176535431
NO,16.317609977341004
NO,4.1898326528223375
NO,19.870322669583857
NO,24.69836353798037
NO,7.903626420092311
NO,0.7493121707976773
NO,21.828546018510757
NO,19.615712615146364
NO,6.629916836328343
NO,3.2169447653136976
NO,32.120957775367415
NO,1.2147958909962375
NO,10.459866528774617
NO,10.412749314001172
NO,17.993268755394297
NO,6.396304705525466
NO,21.640298390065837
NO,19.570598193905468
NO,30.438241586386233
NO,10.365905350682947
NO,13.817975251906152
NO,7.74132809616628
NO,12.955274766238754
NO,7.245988771264521
NO,2.0873433177075458
NO,6.208476430819603
NO,2.2405447661929756
NO,11.542903824678522
NO,29.38865454736566
NO,11.711450442863123
NO,9.31087830958472
NO,0.2754961348908273
NO,29.069793104900647
NO,1.3758317171235226
NO,2.260231238682396
NO,30.860862313228058
NO,29.018013479025853
NO,14.388025591039357
NO,4.321281945637733
NO,11.549977232228452
NO,13.221280606076805
NO,9.569480242569906
NO,2.6563306816416272
NO,2.183495284182012
NO,10.994693069582112
NO,16.32673650200769
NO,1.7600026001364613
NO,1.5204075162259547
NO,18.652003423731003
NO,11.745085980377183
NO,4.312863275197869
NO,3.144985995238543
NO,11.20210832939987
NO,1.2900728337782903
NO,17.025378499582736
NO,8.686134846936866
NO,20.536156823637647
NO,25.33468788503399
NO,1.187973220260495
NO,13.268159878842711
NO,10.318100484533671
NO,6.643011843493168
NO,12.968557606439504
NO,8.535866333956244
NO,20.44756087148738
NO,4.2693662325724695
NO,28.87639314152397
NO,25.375709651922413
NO,16.21481161200974
NO,10.387052931287604
NO,6.126712923372219
NO,5.106398548519135
NO,30.719288054491344
NO,9.19398687582765
NO,35.80605111993141
NO,1.6180920572731885
NO,17.915980113772495
NO,4.469502076753837
NO,29.02820593767978
NO,2.830500337699572
NO,20.71670026708578
NO,19.269502251048873
NO,3.832610431248394
NO,0.7600888707797736
NO,12.628664998722115
NO,33.797844923562195
NO,9.451448036715057
NO,7.3754220540038755
NO,3.7385699176800986
NO,4.039043623316772
NO,18.57105813215386
NO,3.9934553212468664
NO,21.21002481786299
NO,18.80250437157908
NO,1.4835378227163167
NO,14.84134617708462
NO,15.0229026642363
NO,7.499075874431647
NO,3.6208454273282418
NO,26.552671566595272
NO,22.895853396263966
NO,27.609400510312504
NO,4.157130013739603
NO,20.225135326533355
NO,13.544879853458864
NO,16.185097719928926
NO,12.608964509938126
NO,7.870463257357509
NO,25.168429423862612
NO,14.812639246663634
NO,2.921097288867705
NO,12.770129839800775
NO,9.760166665455795
NO,2.0405021173946296
NO,6.355528681876997
NO,6.99217566897813
NO,17.252481353321144
NO,6.8352414245012625
NO,16.283868818975574
NO,5.785536217014374
NO,4.003648964705092
NO,15.16637328563908
NO,1.6098992617696464
NO,1.149060270846988
NO,9.002494655650377
NO,95.74073770219042
NO,16.89918925024829
NO,29.704567002202083
NO,22.52445291839384
NO,37.24458934165025
NO,3.623241265105856
NO,16.038041168433217
NO,2.116755009814199
NO,22.670041981815658
NO,1.16277176600695
NO,21.9101679396222
NO,5.5010828763221244
NO,14.056098839176665
NO,12.228827341935624
NO,15.90594227190446
NO,30.41443384109801
NO,15.0681424082571
NO,28.20874672656029
NO,22.29629949919133
NO,23.282816516192373
NO,0.3688670735336016
NO,10.739088796182957
NO,17.099162876991446
NO,13.688266555583644
NO,6.275680928975641
NO,8.055167784755369
NO,11.75154485866628
NO,18.196873465153544
NO,31.925035904197134
NO,1.0213572973750795
NO,2.482298936727952
NO,2.3062730789447823
NO,10.153561919268984
NO,11.824962073628155
NO,5.406927812304778
NO,0.4215731132855675
NO,14.438598893071358
NO,31.191972124947455
NO,22.390177438574327
NO,31.791999635536303
NO,31.49358176811001
NO,91.63917413267302
NO,19.299132637354795
NO,23.08215100150656
NO,8.321838617629648
NO,3.770313911922631
NO,15.277745693027889
NO,5.13436955014484
NO,7.100175535345086
NO,20.13699042329041
NO,20.187551756531622
NO,6.150868257992702
NO,9.995669052659611
NO,27.99967305554075
